ledger_entry_id,account_code,accounting_date,currency,signed_amount,source_reference,source_type,description,entry_origin
led_PAY_0341,2100-PAYMENTS-CLEARING,2026-03-09,INR,2440.02,pay_DEMO_0341,PAYMENT,Payment captured pay_DEMO_0341,IMPORTED
led_PAY_0342,2100-PAYMENTS-CLEARING,2026-03-09,INR,487.22,pay_DEMO_0342,PAYMENT,Payment captured pay_DEMO_0342,IMPORTED
led_PAY_0343,2100-PAYMENTS-CLEARING,2026-03-09,INR,975.42,pay_DEMO_0343,PAYMENT,Payment captured pay_DEMO_0343,IMPORTED
led_PAY_0344,2100-PAYMENTS-CLEARING,2026-03-09,INR,2440.02,pay_DEMO_0344,PAYMENT,Payment captured pay_DEMO_0344,IMPORTED
led_PAY_0345,2100-PAYMENTS-CLEARING,2026-03-09,INR,487.22,pay_DEMO_0345,PAYMENT,Payment captured pay_DEMO_0345,IMPORTED
led_PAY_0346,2100-PAYMENTS-CLEARING,2026-03-09,INR,2440.02,pay_DEMO_0346,PAYMENT,Payment captured pay_DEMO_0346,IMPORTED
led_PAY_0347,2100-PAYMENTS-CLEARING,2026-03-09,INR,1463.62,pay_DEMO_0347,PAYMENT,Payment captured pay_DEMO_0347,IMPORTED
led_PAY_0348,2100-PAYMENTS-CLEARING,2026-03-09,INR,24409.02,pay_DEMO_0348,PAYMENT,Payment captured pay_DEMO_0348,IMPORTED
led_PAY_0349,2100-PAYMENTS-CLEARING,2026-03-09,INR,24409.02,pay_DEMO_0349,PAYMENT,Payment captured pay_DEMO_0349,IMPORTED
led_PAY_0350,2100-PAYMENTS-CLEARING,2026-03-09,INR,3416.42,pay_DEMO_0350,PAYMENT,Payment captured pay_DEMO_0350,IMPORTED
led_PAY_0351,2100-PAYMENTS-CLEARING,2026-03-09,INR,1463.62,pay_DEMO_0351,PAYMENT,Payment captured pay_DEMO_0351,IMPORTED
led_PAY_0352,2100-PAYMENTS-CLEARING,2026-03-09,INR,2440.02,pay_DEMO_0352,PAYMENT,Payment captured pay_DEMO_0352,IMPORTED
led_PAY_0353,2100-PAYMENTS-CLEARING,2026-03-09,INR,14157.80,pay_DEMO_0353,PAYMENT,Payment captured pay_DEMO_0353,IMPORTED
led_PAY_0354,2100-PAYMENTS-CLEARING,2026-03-09,INR,14157.80,pay_DEMO_0354,PAYMENT,Payment captured pay_DEMO_0354,IMPORTED
led_PAY_0355,2100-PAYMENTS-CLEARING,2026-03-10,INR,24409.02,pay_DEMO_0355,PAYMENT,Payment captured pay_DEMO_0355,IMPORTED
led_PAY_0356,2100-PAYMENTS-CLEARING,2026-03-10,INR,4881.02,pay_DEMO_0356,PAYMENT,Payment captured pay_DEMO_0356,IMPORTED
led_PAY_0357,2100-PAYMENTS-CLEARING,2026-03-10,INR,9763.02,pay_DEMO_0357,PAYMENT,Payment captured pay_DEMO_0357,IMPORTED
led_PAY_0358,2100-PAYMENTS-CLEARING,2026-03-10,INR,14157.80,pay_DEMO_0358,PAYMENT,Payment captured pay_DEMO_0358,IMPORTED
led_PAY_0359,2100-PAYMENTS-CLEARING,2026-03-10,INR,3416.42,pay_DEMO_0359,PAYMENT,Payment captured pay_DEMO_0359,IMPORTED
led_PAY_0360,2100-PAYMENTS-CLEARING,2026-03-10,INR,975.42,pay_DEMO_0360,PAYMENT,Payment captured pay_DEMO_0360,IMPORTED
led_PAY_0361,2100-PAYMENTS-CLEARING,2026-03-10,INR,1220.50,pay_DEMO_0361,PAYMENT,Payment captured pay_DEMO_0361,IMPORTED
led_PAY_0362,2100-PAYMENTS-CLEARING,2026-03-10,INR,1463.62,pay_DEMO_0362,PAYMENT,Payment captured pay_DEMO_0362,IMPORTED
led_PAY_0363,2100-PAYMENTS-CLEARING,2026-03-10,INR,1220.50,pay_DEMO_0363,PAYMENT,Payment captured pay_DEMO_0363,IMPORTED
led_PAY_0364,2100-PAYMENTS-CLEARING,2026-03-10,INR,487.22,pay_DEMO_0364,PAYMENT,Payment captured pay_DEMO_0364,IMPORTED
led_PAY_0365,2100-PAYMENTS-CLEARING,2026-03-10,INR,7323.00,pay_DEMO_0365,PAYMENT,Payment captured pay_DEMO_0365,IMPORTED
led_PAY_0366,2100-PAYMENTS-CLEARING,2026-03-10,INR,14157.80,pay_DEMO_0366,PAYMENT,Payment captured pay_DEMO_0366,IMPORTED
led_PAY_0367,2100-PAYMENTS-CLEARING,2026-03-10,INR,4881.02,pay_DEMO_0367,PAYMENT,Payment captured pay_DEMO_0367,IMPORTED
led_PAY_0368,2100-PAYMENTS-CLEARING,2026-03-10,INR,487.22,pay_DEMO_0368,PAYMENT,Payment captured pay_DEMO_0368,IMPORTED
led_PAY_0369,2100-PAYMENTS-CLEARING,2026-03-10,INR,14157.80,pay_DEMO_0369,PAYMENT,Payment captured pay_DEMO_0369,IMPORTED
led_PAY_0370,2100-PAYMENTS-CLEARING,2026-03-10,INR,1951.82,pay_DEMO_0370,PAYMENT,Payment captured pay_DEMO_0370,IMPORTED
led_PAY_0371,2100-PAYMENTS-CLEARING,2026-03-10,INR,487.22,pay_DEMO_0371,PAYMENT,Payment captured pay_DEMO_0371,IMPORTED
led_PAY_0372,2100-PAYMENTS-CLEARING,2026-03-10,INR,487.22,pay_DEMO_0372,PAYMENT,Payment captured pay_DEMO_0372,IMPORTED
led_PAY_0373,2100-PAYMENTS-CLEARING,2026-03-10,INR,7323.00,pay_DEMO_0373,PAYMENT,Payment captured pay_DEMO_0373,IMPORTED
led_PAY_0374,2100-PAYMENTS-CLEARING,2026-03-10,INR,3416.42,pay_DEMO_0374,PAYMENT,Payment captured pay_DEMO_0374,IMPORTED
led_PAY_0375,2100-PAYMENTS-CLEARING,2026-03-10,INR,4881.02,pay_DEMO_0375,PAYMENT,Payment captured pay_DEMO_0375,IMPORTED
led_PAY_0376,2100-PAYMENTS-CLEARING,2026-03-10,INR,4881.02,pay_DEMO_0376,PAYMENT,Payment captured pay_DEMO_0376,IMPORTED
led_PAY_0377,2100-PAYMENTS-CLEARING,2026-03-10,INR,975.42,pay_DEMO_0377,PAYMENT,Payment captured pay_DEMO_0377,IMPORTED
led_PAY_0378,2100-PAYMENTS-CLEARING,2026-03-10,INR,487.22,pay_DEMO_0378,PAYMENT,Payment captured pay_DEMO_0378,IMPORTED
led_PAY_0379,2100-PAYMENTS-CLEARING,2026-03-10,INR,4881.02,pay_DEMO_0379,PAYMENT,Payment captured pay_DEMO_0379,IMPORTED
led_PAY_0380,2100-PAYMENTS-CLEARING,2026-03-10,INR,780.14,pay_DEMO_0380,PAYMENT,Payment captured pay_DEMO_0380,IMPORTED
led_PAY_0381,2100-PAYMENTS-CLEARING,2026-03-10,INR,975.42,pay_DEMO_0381,PAYMENT,Payment captured pay_DEMO_0381,IMPORTED
led_PAY_0382,2100-PAYMENTS-CLEARING,2026-03-10,INR,780.14,pay_DEMO_0382,PAYMENT,Payment captured pay_DEMO_0382,IMPORTED
led_PAY_0383,2100-PAYMENTS-CLEARING,2026-03-10,INR,7323.00,pay_DEMO_0383,PAYMENT,Payment captured pay_DEMO_0383,IMPORTED
led_PAY_0384,2100-PAYMENTS-CLEARING,2026-03-10,INR,780.14,pay_DEMO_0384,PAYMENT,Payment captured pay_DEMO_0384,IMPORTED
led_PAY_0385,2100-PAYMENTS-CLEARING,2026-03-10,INR,9763.02,pay_DEMO_0385,PAYMENT,Payment captured pay_DEMO_0385,IMPORTED
led_PAY_0386,2100-PAYMENTS-CLEARING,2026-03-10,INR,1220.50,pay_DEMO_0386,PAYMENT,Payment captured pay_DEMO_0386,IMPORTED
led_PAY_0387,2100-PAYMENTS-CLEARING,2026-03-10,INR,2440.02,pay_DEMO_0387,PAYMENT,Payment captured pay_DEMO_0387,IMPORTED
led_PAY_0388,2100-PAYMENTS-CLEARING,2026-03-10,INR,780.14,pay_DEMO_0388,PAYMENT,Payment captured pay_DEMO_0388,IMPORTED
led_PAY_0389,2100-PAYMENTS-CLEARING,2026-03-10,INR,7323.00,pay_DEMO_0389,PAYMENT,Payment captured pay_DEMO_0389,IMPORTED
led_PAY_0390,2100-PAYMENTS-CLEARING,2026-03-10,INR,1220.50,pay_DEMO_0390,PAYMENT,Payment captured pay_DEMO_0390,IMPORTED
led_PAY_0391,2100-PAYMENTS-CLEARING,2026-03-10,INR,7323.00,pay_DEMO_0391,PAYMENT,Payment captured pay_DEMO_0391,IMPORTED
led_PAY_0392,2100-PAYMENTS-CLEARING,2026-03-10,INR,7323.00,pay_DEMO_0392,PAYMENT,Payment captured pay_DEMO_0392,IMPORTED
led_PAY_0393,2100-PAYMENTS-CLEARING,2026-03-10,INR,487.22,pay_DEMO_0393,PAYMENT,Payment captured pay_DEMO_0393,IMPORTED
led_PAY_0394,2100-PAYMENTS-CLEARING,2026-03-10,INR,7323.00,pay_DEMO_0394,PAYMENT,Payment captured pay_DEMO_0394,IMPORTED
led_PAY_0395,2100-PAYMENTS-CLEARING,2026-03-10,INR,780.14,pay_DEMO_0395,PAYMENT,Payment captured pay_DEMO_0395,IMPORTED
led_PAY_0396,2100-PAYMENTS-CLEARING,2026-03-11,INR,2440.02,pay_DEMO_0396,PAYMENT,Payment captured pay_DEMO_0396,IMPORTED
led_PAY_0397,2100-PAYMENTS-CLEARING,2026-03-11,INR,9763.02,pay_DEMO_0397,PAYMENT,Payment captured pay_DEMO_0397,IMPORTED
led_PAY_0398,2100-PAYMENTS-CLEARING,2026-03-11,INR,7323.00,pay_DEMO_0398,PAYMENT,Payment captured pay_DEMO_0398,IMPORTED
led_PAY_0399,2100-PAYMENTS-CLEARING,2026-03-11,INR,7323.00,pay_DEMO_0399,PAYMENT,Payment captured pay_DEMO_0399,IMPORTED
led_PAY_0400,2100-PAYMENTS-CLEARING,2026-03-11,INR,4881.02,pay_DEMO_0400,PAYMENT,Payment captured pay_DEMO_0400,IMPORTED
led_PAY_0401,2100-PAYMENTS-CLEARING,2026-03-11,INR,1951.82,pay_DEMO_0401,PAYMENT,Payment captured pay_DEMO_0401,IMPORTED
led_PAY_0402,2100-PAYMENTS-CLEARING,2026-03-11,INR,1463.62,pay_DEMO_0402,PAYMENT,Payment captured pay_DEMO_0402,IMPORTED
led_PAY_0403,2100-PAYMENTS-CLEARING,2026-03-11,INR,1220.50,pay_DEMO_0403,PAYMENT,Payment captured pay_DEMO_0403,IMPORTED
led_PAY_0404,2100-PAYMENTS-CLEARING,2026-03-11,INR,9763.02,pay_DEMO_0404,PAYMENT,Payment captured pay_DEMO_0404,IMPORTED
led_PAY_0405,2100-PAYMENTS-CLEARING,2026-03-11,INR,14157.80,pay_DEMO_0405,PAYMENT,Payment captured pay_DEMO_0405,IMPORTED
led_PAY_0406,2100-PAYMENTS-CLEARING,2026-03-11,INR,1951.82,pay_DEMO_0406,PAYMENT,Payment captured pay_DEMO_0406,IMPORTED
led_PAY_0407,2100-PAYMENTS-CLEARING,2026-03-11,INR,1220.50,pay_DEMO_0407,PAYMENT,Payment captured pay_DEMO_0407,IMPORTED
led_PAY_0408,2100-PAYMENTS-CLEARING,2026-03-11,INR,1463.62,pay_DEMO_0408,PAYMENT,Payment captured pay_DEMO_0408,IMPORTED
led_PAY_0409,2100-PAYMENTS-CLEARING,2026-03-11,INR,2440.02,pay_DEMO_0409,PAYMENT,Payment captured pay_DEMO_0409,IMPORTED
led_PAY_0410,2100-PAYMENTS-CLEARING,2026-03-11,INR,975.42,pay_DEMO_0410,PAYMENT,Payment captured pay_DEMO_0410,IMPORTED
led_PAY_0411,2100-PAYMENTS-CLEARING,2026-03-11,INR,9763.02,pay_DEMO_0411,PAYMENT,Payment captured pay_DEMO_0411,IMPORTED
led_PAY_0412,2100-PAYMENTS-CLEARING,2026-03-11,INR,9763.02,pay_DEMO_0412,PAYMENT,Payment captured pay_DEMO_0412,IMPORTED
led_PAY_0413,2100-PAYMENTS-CLEARING,2026-03-11,INR,1463.62,pay_DEMO_0413,PAYMENT,Payment captured pay_DEMO_0413,IMPORTED
led_PAY_0414,2100-PAYMENTS-CLEARING,2026-03-11,INR,3416.42,pay_DEMO_0414,PAYMENT,Payment captured pay_DEMO_0414,IMPORTED
led_PAY_0415,2100-PAYMENTS-CLEARING,2026-03-11,INR,1951.82,pay_DEMO_0415,PAYMENT,Payment captured pay_DEMO_0415,IMPORTED
led_PAY_0416,2100-PAYMENTS-CLEARING,2026-03-11,INR,24409.02,pay_DEMO_0416,PAYMENT,Payment captured pay_DEMO_0416,IMPORTED
led_PAY_0417,2100-PAYMENTS-CLEARING,2026-03-11,INR,780.14,pay_DEMO_0417,PAYMENT,Payment captured pay_DEMO_0417,IMPORTED
led_PAY_0418,2100-PAYMENTS-CLEARING,2026-03-11,INR,487.22,pay_DEMO_0418,PAYMENT,Payment captured pay_DEMO_0418,IMPORTED
led_PAY_0419,2100-PAYMENTS-CLEARING,2026-03-11,INR,3416.42,pay_DEMO_0419,PAYMENT,Payment captured pay_DEMO_0419,IMPORTED
led_PAY_0420,2100-PAYMENTS-CLEARING,2026-03-11,INR,7323.00,pay_DEMO_0420,PAYMENT,Payment captured pay_DEMO_0420,IMPORTED
led_PAY_0421,2100-PAYMENTS-CLEARING,2026-03-11,INR,7323.00,pay_DEMO_0421,PAYMENT,Payment captured pay_DEMO_0421,IMPORTED
led_PAY_0422,2100-PAYMENTS-CLEARING,2026-03-11,INR,780.14,pay_DEMO_0422,PAYMENT,Payment captured pay_DEMO_0422,IMPORTED
led_PAY_0423,2100-PAYMENTS-CLEARING,2026-03-11,INR,780.14,pay_DEMO_0423,PAYMENT,Payment captured pay_DEMO_0423,IMPORTED
led_PAY_0424,2100-PAYMENTS-CLEARING,2026-03-11,INR,4881.02,pay_DEMO_0424,PAYMENT,Payment captured pay_DEMO_0424,IMPORTED
led_PAY_0425,2100-PAYMENTS-CLEARING,2026-03-11,INR,1220.50,pay_DEMO_0425,PAYMENT,Payment captured pay_DEMO_0425,IMPORTED
led_PAY_0426,2100-PAYMENTS-CLEARING,2026-03-11,INR,4881.02,pay_DEMO_0426,PAYMENT,Payment captured pay_DEMO_0426,IMPORTED
led_PAY_0427,2100-PAYMENTS-CLEARING,2026-03-11,INR,1463.62,pay_DEMO_0427,PAYMENT,Payment captured pay_DEMO_0427,IMPORTED
led_PAY_0428,2100-PAYMENTS-CLEARING,2026-03-11,INR,975.42,pay_DEMO_0428,PAYMENT,Payment captured pay_DEMO_0428,IMPORTED
led_PAY_0429,2100-PAYMENTS-CLEARING,2026-03-11,INR,1951.82,pay_DEMO_0429,PAYMENT,Payment captured pay_DEMO_0429,IMPORTED
led_PAY_0430,2100-PAYMENTS-CLEARING,2026-03-11,INR,780.14,pay_DEMO_0430,PAYMENT,Payment captured pay_DEMO_0430,IMPORTED
led_PAY_0431,2100-PAYMENTS-CLEARING,2026-03-11,INR,1220.50,pay_DEMO_0431,PAYMENT,Payment captured pay_DEMO_0431,IMPORTED
led_PAY_0432,2100-PAYMENTS-CLEARING,2026-03-11,INR,1951.82,pay_DEMO_0432,PAYMENT,Payment captured pay_DEMO_0432,IMPORTED
led_PAY_0433,2100-PAYMENTS-CLEARING,2026-03-11,INR,1463.62,pay_DEMO_0433,PAYMENT,Payment captured pay_DEMO_0433,IMPORTED
led_PAY_0434,2100-PAYMENTS-CLEARING,2026-03-11,INR,975.42,pay_DEMO_0434,PAYMENT,Payment captured pay_DEMO_0434,IMPORTED
led_PAY_0435,2100-PAYMENTS-CLEARING,2026-03-11,INR,3416.42,pay_DEMO_0435,PAYMENT,Payment captured pay_DEMO_0435,IMPORTED
led_PAY_0436,2100-PAYMENTS-CLEARING,2026-03-11,INR,4881.02,pay_DEMO_0436,PAYMENT,Payment captured pay_DEMO_0436,IMPORTED
led_PAY_0437,2100-PAYMENTS-CLEARING,2026-03-11,INR,14157.80,pay_DEMO_0437,PAYMENT,Payment captured pay_DEMO_0437,IMPORTED
led_PAY_0438,2100-PAYMENTS-CLEARING,2026-03-12,INR,1463.62,pay_DEMO_0438,PAYMENT,Payment captured pay_DEMO_0438,IMPORTED
led_PAY_0439,2100-PAYMENTS-CLEARING,2026-03-12,INR,7323.00,pay_DEMO_0439,PAYMENT,Payment captured pay_DEMO_0439,IMPORTED
led_PAY_0440,2100-PAYMENTS-CLEARING,2026-03-12,INR,24409.02,pay_DEMO_0440,PAYMENT,Payment captured pay_DEMO_0440,IMPORTED
led_PAY_0441,2100-PAYMENTS-CLEARING,2026-03-12,INR,9763.02,pay_DEMO_0441,PAYMENT,Payment captured pay_DEMO_0441,IMPORTED
led_PAY_0442,2100-PAYMENTS-CLEARING,2026-03-12,INR,4881.02,pay_DEMO_0442,PAYMENT,Payment captured pay_DEMO_0442,IMPORTED
led_PAY_0443,2100-PAYMENTS-CLEARING,2026-03-12,INR,487.22,pay_DEMO_0443,PAYMENT,Payment captured pay_DEMO_0443,IMPORTED
led_PAY_0444,2100-PAYMENTS-CLEARING,2026-03-12,INR,9763.02,pay_DEMO_0444,PAYMENT,Payment captured pay_DEMO_0444,IMPORTED
led_PAY_0445,2100-PAYMENTS-CLEARING,2026-03-12,INR,4881.02,pay_DEMO_0445,PAYMENT,Payment captured pay_DEMO_0445,IMPORTED
led_PAY_0446,2100-PAYMENTS-CLEARING,2026-03-12,INR,1463.62,pay_DEMO_0446,PAYMENT,Payment captured pay_DEMO_0446,IMPORTED
led_PAY_0447,2100-PAYMENTS-CLEARING,2026-03-12,INR,9763.02,pay_DEMO_0447,PAYMENT,Payment captured pay_DEMO_0447,IMPORTED
led_PAY_0448,2100-PAYMENTS-CLEARING,2026-03-12,INR,780.14,pay_DEMO_0448,PAYMENT,Payment captured pay_DEMO_0448,IMPORTED
led_PAY_0449,2100-PAYMENTS-CLEARING,2026-03-12,INR,975.42,pay_DEMO_0449,PAYMENT,Payment captured pay_DEMO_0449,IMPORTED
led_PAY_0450,2100-PAYMENTS-CLEARING,2026-03-12,INR,1463.62,pay_DEMO_0450,PAYMENT,Payment captured pay_DEMO_0450,IMPORTED
led_PAY_0451,2100-PAYMENTS-CLEARING,2026-03-12,INR,780.14,pay_DEMO_0451,PAYMENT,Payment captured pay_DEMO_0451,IMPORTED
led_PAY_0452,2100-PAYMENTS-CLEARING,2026-03-12,INR,780.14,pay_DEMO_0452,PAYMENT,Payment captured pay_DEMO_0452,IMPORTED
led_PAY_0453,2100-PAYMENTS-CLEARING,2026-03-12,INR,14157.80,pay_DEMO_0453,PAYMENT,Payment captured pay_DEMO_0453,IMPORTED
led_PAY_0454,2100-PAYMENTS-CLEARING,2026-03-12,INR,4881.02,pay_DEMO_0454,PAYMENT,Payment captured pay_DEMO_0454,IMPORTED
led_PAY_0455,2100-PAYMENTS-CLEARING,2026-03-12,INR,975.42,pay_DEMO_0455,PAYMENT,Payment captured pay_DEMO_0455,IMPORTED
led_PAY_0456,2100-PAYMENTS-CLEARING,2026-03-12,INR,1463.62,pay_DEMO_0456,PAYMENT,Payment captured pay_DEMO_0456,IMPORTED
led_PAY_0457,2100-PAYMENTS-CLEARING,2026-03-12,INR,1463.62,pay_DEMO_0457,PAYMENT,Payment captured pay_DEMO_0457,IMPORTED
led_PAY_0458,2100-PAYMENTS-CLEARING,2026-03-12,INR,7323.00,pay_DEMO_0458,PAYMENT,Payment captured pay_DEMO_0458,IMPORTED
led_PAY_0459,2100-PAYMENTS-CLEARING,2026-03-12,INR,1220.50,pay_DEMO_0459,PAYMENT,Payment captured pay_DEMO_0459,IMPORTED
led_PAY_0460,2100-PAYMENTS-CLEARING,2026-03-12,INR,14157.80,pay_DEMO_0460,PAYMENT,Payment captured pay_DEMO_0460,IMPORTED
led_PAY_0461,2100-PAYMENTS-CLEARING,2026-03-12,INR,1951.82,pay_DEMO_0461,PAYMENT,Payment captured pay_DEMO_0461,IMPORTED
led_PAY_0462,2100-PAYMENTS-CLEARING,2026-03-12,INR,1220.50,pay_DEMO_0462,PAYMENT,Payment captured pay_DEMO_0462,IMPORTED
led_PAY_0463,2100-PAYMENTS-CLEARING,2026-03-12,INR,9763.02,pay_DEMO_0463,PAYMENT,Payment captured pay_DEMO_0463,IMPORTED
led_PAY_0464,2100-PAYMENTS-CLEARING,2026-03-12,INR,9763.02,pay_DEMO_0464,PAYMENT,Payment captured pay_DEMO_0464,IMPORTED
led_PAY_0465,2100-PAYMENTS-CLEARING,2026-03-12,INR,1463.62,pay_DEMO_0465,PAYMENT,Payment captured pay_DEMO_0465,IMPORTED
led_PAY_0466,2100-PAYMENTS-CLEARING,2026-03-12,INR,4881.02,pay_DEMO_0466,PAYMENT,Payment captured pay_DEMO_0466,IMPORTED
led_PAY_0467,2100-PAYMENTS-CLEARING,2026-03-12,INR,3416.42,pay_DEMO_0467,PAYMENT,Payment captured pay_DEMO_0467,IMPORTED
led_PAY_0468,2100-PAYMENTS-CLEARING,2026-03-12,INR,1463.62,pay_DEMO_0468,PAYMENT,Payment captured pay_DEMO_0468,IMPORTED
led_PAY_0469,2100-PAYMENTS-CLEARING,2026-03-12,INR,487.22,pay_DEMO_0469,PAYMENT,Payment captured pay_DEMO_0469,IMPORTED
led_PAY_0470,2100-PAYMENTS-CLEARING,2026-03-12,INR,780.14,pay_DEMO_0470,PAYMENT,Payment captured pay_DEMO_0470,IMPORTED
led_PAY_0471,2100-PAYMENTS-CLEARING,2026-03-12,INR,9763.02,pay_DEMO_0471,PAYMENT,Payment captured pay_DEMO_0471,IMPORTED
led_PAY_0472,2100-PAYMENTS-CLEARING,2026-03-12,INR,2440.02,pay_DEMO_0472,PAYMENT,Payment captured pay_DEMO_0472,IMPORTED
led_PAY_0473,2100-PAYMENTS-CLEARING,2026-03-12,INR,1463.62,pay_DEMO_0473,PAYMENT,Payment captured pay_DEMO_0473,IMPORTED
led_PAY_0474,2100-PAYMENTS-CLEARING,2026-03-12,INR,487.22,pay_DEMO_0474,PAYMENT,Payment captured pay_DEMO_0474,IMPORTED
led_PAY_0475,2100-PAYMENTS-CLEARING,2026-03-12,INR,487.22,pay_DEMO_0475,PAYMENT,Payment captured pay_DEMO_0475,IMPORTED
led_PAY_0476,2100-PAYMENTS-CLEARING,2026-03-12,INR,1951.82,pay_DEMO_0476,PAYMENT,Payment captured pay_DEMO_0476,IMPORTED
led_PAY_0477,2100-PAYMENTS-CLEARING,2026-03-12,INR,24409.02,pay_DEMO_0477,PAYMENT,Payment captured pay_DEMO_0477,IMPORTED
led_PAY_0478,2100-PAYMENTS-CLEARING,2026-03-12,INR,975.42,pay_DEMO_0478,PAYMENT,Payment captured pay_DEMO_0478,IMPORTED
led_PAY_0479,2100-PAYMENTS-CLEARING,2026-03-13,INR,9763.02,pay_DEMO_0479,PAYMENT,Payment captured pay_DEMO_0479,IMPORTED
led_PAY_0480,2100-PAYMENTS-CLEARING,2026-03-13,INR,1463.62,pay_DEMO_0480,PAYMENT,Payment captured pay_DEMO_0480,IMPORTED
led_PAY_0481,2100-PAYMENTS-CLEARING,2026-03-13,INR,975.42,pay_DEMO_0481,PAYMENT,Payment captured pay_DEMO_0481,IMPORTED
led_PAY_0482,2100-PAYMENTS-CLEARING,2026-03-13,INR,14157.80,pay_DEMO_0482,PAYMENT,Payment captured pay_DEMO_0482,IMPORTED
led_PAY_0483,2100-PAYMENTS-CLEARING,2026-03-13,INR,3416.42,pay_DEMO_0483,PAYMENT,Payment captured pay_DEMO_0483,IMPORTED
led_PAY_0484,2100-PAYMENTS-CLEARING,2026-03-13,INR,4881.02,pay_DEMO_0484,PAYMENT,Payment captured pay_DEMO_0484,IMPORTED
led_PAY_0485,2100-PAYMENTS-CLEARING,2026-03-13,INR,14157.80,pay_DEMO_0485,PAYMENT,Payment captured pay_DEMO_0485,IMPORTED
led_PAY_0486,2100-PAYMENTS-CLEARING,2026-03-13,INR,2440.02,pay_DEMO_0486,PAYMENT,Payment captured pay_DEMO_0486,IMPORTED
led_PAY_0487,2100-PAYMENTS-CLEARING,2026-03-13,INR,4881.02,pay_DEMO_0487,PAYMENT,Payment captured pay_DEMO_0487,IMPORTED
led_PAY_0488,2100-PAYMENTS-CLEARING,2026-03-13,INR,487.22,pay_DEMO_0488,PAYMENT,Payment captured pay_DEMO_0488,IMPORTED
led_PAY_0489,2100-PAYMENTS-CLEARING,2026-03-13,INR,780.14,pay_DEMO_0489,PAYMENT,Payment captured pay_DEMO_0489,IMPORTED
led_PAY_0490,2100-PAYMENTS-CLEARING,2026-03-13,INR,780.14,pay_DEMO_0490,PAYMENT,Payment captured pay_DEMO_0490,IMPORTED
led_PAY_0491,2100-PAYMENTS-CLEARING,2026-03-13,INR,14157.80,pay_DEMO_0491,PAYMENT,Payment captured pay_DEMO_0491,IMPORTED
led_PAY_0492,2100-PAYMENTS-CLEARING,2026-03-13,INR,975.42,pay_DEMO_0492,PAYMENT,Payment captured pay_DEMO_0492,IMPORTED
led_PAY_0493,2100-PAYMENTS-CLEARING,2026-03-13,INR,4881.02,pay_DEMO_0493,PAYMENT,Payment captured pay_DEMO_0493,IMPORTED
led_PAY_0494,2100-PAYMENTS-CLEARING,2026-03-13,INR,487.22,pay_DEMO_0494,PAYMENT,Payment captured pay_DEMO_0494,IMPORTED
led_PAY_0495,2100-PAYMENTS-CLEARING,2026-03-13,INR,1951.82,pay_DEMO_0495,PAYMENT,Payment captured pay_DEMO_0495,IMPORTED
led_PAY_0496,2100-PAYMENTS-CLEARING,2026-03-13,INR,7323.00,pay_DEMO_0496,PAYMENT,Payment captured pay_DEMO_0496,IMPORTED
led_PAY_0497,2100-PAYMENTS-CLEARING,2026-03-13,INR,4881.02,pay_DEMO_0497,PAYMENT,Payment captured pay_DEMO_0497,IMPORTED
led_PAY_0498,2100-PAYMENTS-CLEARING,2026-03-13,INR,975.42,pay_DEMO_0498,PAYMENT,Payment captured pay_DEMO_0498,IMPORTED
led_PAY_0499,2100-PAYMENTS-CLEARING,2026-03-13,INR,2440.02,pay_DEMO_0499,PAYMENT,Payment captured pay_DEMO_0499,IMPORTED
led_PAY_0500,2100-PAYMENTS-CLEARING,2026-03-13,INR,975.42,pay_DEMO_0500,PAYMENT,Payment captured pay_DEMO_0500,IMPORTED
led_PAY_0501,2100-PAYMENTS-CLEARING,2026-03-13,INR,487.22,pay_DEMO_0501,PAYMENT,Payment captured pay_DEMO_0501,IMPORTED
led_PAY_0502,2100-PAYMENTS-CLEARING,2026-03-13,INR,1463.62,pay_DEMO_0502,PAYMENT,Payment captured pay_DEMO_0502,IMPORTED
led_PAY_0503,2100-PAYMENTS-CLEARING,2026-03-13,INR,1951.82,pay_DEMO_0503,PAYMENT,Payment captured pay_DEMO_0503,IMPORTED
led_PAY_0504,2100-PAYMENTS-CLEARING,2026-03-13,INR,24409.02,pay_DEMO_0504,PAYMENT,Payment captured pay_DEMO_0504,IMPORTED
led_PAY_0505,2100-PAYMENTS-CLEARING,2026-03-13,INR,487.22,pay_DEMO_0505,PAYMENT,Payment captured pay_DEMO_0505,IMPORTED
led_PAY_0506,2100-PAYMENTS-CLEARING,2026-03-13,INR,1951.82,pay_DEMO_0506,PAYMENT,Payment captured pay_DEMO_0506,IMPORTED
led_PAY_0507,2100-PAYMENTS-CLEARING,2026-03-13,INR,1220.50,pay_DEMO_0507,PAYMENT,Payment captured pay_DEMO_0507,IMPORTED
led_PAY_0508,2100-PAYMENTS-CLEARING,2026-03-13,INR,9763.02,pay_DEMO_0508,PAYMENT,Payment captured pay_DEMO_0508,IMPORTED
led_PAY_0509,2100-PAYMENTS-CLEARING,2026-03-13,INR,1220.50,pay_DEMO_0509,PAYMENT,Payment captured pay_DEMO_0509,IMPORTED
led_PAY_0510,2100-PAYMENTS-CLEARING,2026-03-13,INR,9763.02,pay_DEMO_0510,PAYMENT,Payment captured pay_DEMO_0510,IMPORTED
